contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
BM/NCB/Ws/04/078-79,"Beni Municipality Office of Municipal Executive,Beni ,Myagdi",GAUSHWARA TAMANE WATER SUPPLY PROJECT,3742771.43,Works,NCB,Completed
39-BMC/2078/079/W/NCB/115,Bharatpur Metropolitian City Office,"School Building Construction Works (Shree Amar Ma. Vi.), BMC 22",4103716.14,Works,NCB,Completed
W/GRM/NCB/11/2078-079,Geruwa Rural Municipality,Construction of Ek-priya ma vi school building and boundary wall (phase-2),8886765.82,Works,NCB,In-Progress
BM/NCB/Ws/02/078-79,"Beni Municipality Office of Municipal Executive,Beni ,Myagdi","JAMUNAKHARKA WATER SUPPLY PROJECT (EK GHAR EK DHARAA JAMUNAKHARKA,JAMRENI AREA)",7814100.42,Works,NCB,Completed
W/GRM/NCB/12/2078-079,Geruwa Rural Municipality,Construction of safe shelter house,3669232.61,Works,NCB,In-Progress
W/GRM/SQW/03/2078-079,Geruwa Rural Municipality,Construction of two room school building of ekpriya ma vi at patabhar,1331047.92,Works,Sealed Quotation,In-Progress
29-BMC/2078/079/W/NCB/84,Bharatpur Metropolitian City Office,"Maintenance works of Material Testing Laboratory,BMC 5",1101944.15,Works,Sealed Quotation,Completed
UDB-RUP/34701014/NCB/078-79/25,"Urban Development and Building Office, Rupandehi","Construction of Footpath and drain at Mayadevi -1 Pakadi Chauraha and Barohiya ,Kapilvastu",3400519.17,Works,NCB,In-Progress
W/GRM/SQW/09/2078-079,Geruwa Rural Municipality,Construction of culvert at khallagaun chihanghat,670643.03,Works,Sealed Quotation,In-Progress
UDB-RUP/33704012/NCB/077-78/39,"Urban Development and Building Office, Rupandehi","Remaining Infrastructure Works of Shyabhar Park at Sudhodhan-3,Rupandehi",11377433.25,Works,NCB,In-Progress
W/GRM/SQW/12/2078-079,Geruwa Rural Municipality,Baluwatar khel maidan nirman,1470201.65,Works,Sealed Quotation,In-Progress
17/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Bhansar chowk dekhi ram mandir Samma bato kalo patre,24905979.85,Works,NCB,In-Progress
W/GRM/NCB/05/2078-079,Geruwa Rural Municipality,Construction of Blacktop road and other structure at govindapur gola school road,4013145.10,Works,NCB,In-Progress
W/GRM/NCB/10/2077-078,Geruwa Rural Municipality,Construction of seed storage and processing building,2269080.84,Works,NCB,Completed
W/GRM/SQW/13/2077-078,Geruwa Rural Municipality,Coverd Hall Nirman,1458076.01,Works,Sealed Quotation,Completed
W/GRM/SQW/01/2078-079,Geruwa Rural Municipality,Loharpur sankatti kulo ma culvert nirman,540351.15,Works,Sealed Quotation,Completed
18/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Tediya Dalai kulo Bandhma Culvert nirman yojana,2710398.39,Works,NCB,In-Progress
W/GRM/NCB/07/2078-079,Geruwa Rural Municipality,Construction of gravel road and other structure,3881923.81,Works,NCB,Completed
IDO/CHT/W/NCB/56/077-78,Infrastructure Development Office Chitwan,Construction Work of the road from Trinetra Chowk - Chatra Subedi House to Dhungrekhola Bridge Joining Road,1680439.85,Works,NCB,In-Progress
IDO/CHT/W/NCB/132/078-79,Infrastructure Development Office Chitwan,Construction/Upgrading Work of: Chanauli BazarAmrit Chowk Dhurba Jagatpur Hudai Rapti Bridge Road,14210081.92,Works,NCB,In-Progress
19/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 9 Katarniya jane sadak kalopatre,4846524.57,Works,NCB,In-Progress
IDO/DDL/RMBTB/W/NCB/28/2078/079,"Infrastructure Development Office, Dadeldhura",Rajpur-Phaledi-Dhirkamandu Road(Chainage 11+000 to 14+000),8107316.30,Works,NCB,In-Progress
IDO/CHT/W/NCB/121/078-79,Infrastructure Development Office Chitwan,Construction of Pullar Amarbasti Devnagarpost 50 ft Road,2602272.23,Works,NCB,Completed
IDO/DDL/RMBTB/W/NCB/26/2078/079,"Infrastructure Development Office, Dadeldhura",Daijee-Lipna-Jogabuda-Chirkitte-Ghatal-Pokhara-Belapur-Dhungad-Bajhang (Pokhara-Belapur Section) Road,112680446.46,Works,NCB,In-Progress
PUDBC/Dang/Work/NCB/10/2077-078,"Federal Urban Development and Building Construction Office, Dang","Gadhawa New Town, Dang-Buddhajyoti school - Jhingaha Gaun - Buspark - Deukhuri Gaun - Hanti Pankhar - Rapti Bridge construction work",19648241.80,Works,NCB,In-Progress
IDO/DDL/RMBTB/W/NCB/27/2078/079,"Infrastructure Development Office, Dadeldhura",Sahajpur-Bogtan-Dipayal Road( Wayal-Gaguda- Tudagad Section),227675862.29,Works,NCB,In-Progress
HRM/BUILDING/NCB/11/2077/078,"Himali Rural Municipality, Bajura",10 Bed Hospital Construction Work,65455222.00,Works,NCB,In-Progress
IDO/CHT/W/SQ/137/078-79,Infrastructure Development Office Chitwan,Construction of Road from w-14 and w-21 border to Balkrishna Subedi house-Rangala Pokhari-Rohini Dev Dhakal house to Lamsal Chowk,947116.57,Works,Sealed Quotation,In-Progress
PUDBC/Dang/Works/NCB/11/2077-78,"Federal Urban Development and Building Construction Office, Dang",Upgradation of road to Batule Community Building of Bhingri New Town of Pyuthan District,25893599.00,Works,NCB,In-Progress
Udbo/Banke/Works/NCB/OPD-Blg.Ayurveda.Banke/078-079/24,"Urban Development and Building Office, Banke","Construction of Banke Ayurveda Hospital OPD & Panchkarm Building, Nepalgunj Banke",45217838.88,Works,NCB,In-Progress
IDO/CHT/W/NCB/122/078-79,Infrastructure Development Office Chitwan,Construction of Road from Ram Prasad Lamichhane house - Shivahari Adhikari - Land of Rishiram Subedi - Kerunga Ghol Road,1773010.43,Works,NCB,Completed
IDO/CHT/W/SQ/135/078-79,Infrastructure Development Office Chitwan,Construction/Upgrading of Slab Culvert and Drain on Ward office to Amar Ma. Vi Road,771539.48,Works,Sealed Quotation,In-Progress
KRTP/Sindhuli/Dakahabazar/LB/RTW-04/2078-079,Kamala River Training Project,KRTP/Sindhuli/Dakahabazar/LB/RTW-04/2078-079,20252714.21,Works,NCB,In-Progress
W/GRM/NCB/04/2077-078,Geruwa Rural Municipality,Construction of 10 BEDDED HOSPITAL IN MANAU,52470943.11,Works,NCB,In-Progress
IDO/DDL/PSR/W/NCB/11/2078/079,"Infrastructure Development Office, Dadeldhura",Construction of Bhatkada - Badal - Rel - Uchchhakot Sadak Dadeldhura,6212907.00,Works,NCB,Completed
20/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 2 Balabazar dekhi tharu saskritik sangralaya jane bato starunnati,4016335.27,Works,NCB,In-Progress
W/GRM/NCB/01/2077-078,Geruwa Rural Municipality,Construction of Blacktop road sichai road-janaknagar-kanpur,18641467.39,Works,NCB,Completed
W/GRM/NCB/14/2077-078,Geruwa Rural Municipality,Construction of Sahid smriti park at okhariya,35405599.27,Works,NCB,In-Progress
Goods/GRM/NCB/02/2078-079,Geruwa Rural Municipality,Procurment of ICT Equipment from mukhyamantri shaikshiksudar karyakaram,5109057.70,Goods,NCB,Completed
WRRDC/W/NCB/01/2078/79,Water Resources Research & Development Centre,Construction of Embankment Using Innovative River Technology ( Fabric Foam Concrete Mattress ) at Sauraha,69853424.80,Works,NCB,In-Progress
Goods/GRM/SQG/05/2078-079,Geruwa Rural Municipality,Supply and delivery of sanitary pads,998655.01,Goods,Sealed Quotation,Completed
Goods/GRM/NCB/01/2078-079,Geruwa Rural Municipality,Procurment of supply and delivary of medical and sergical equipment,817401.00,Goods,NCB,Completed
KRTP/Dhanusha/Lakkad/RB/RTW-05/2078-079,Kamala River Training Project,KRTP/Dhanusha/Lakkad/RB/RTW-05/2078-079,44962793.74,Works,NCB,In-Progress
KRTP/Siraha/Chikana/LB/RTW-06/2078-079,Kamala River Training Project,KRTP/Siraha/Chikana/LB/RTW-06/2078-079,40621595.39,Works,NCB,In-Progress
KRTP/Siraha/Chatari/LB/RTW-07/2078-079,Kamala River Training Project,KRTP/Siraha/Chatari/LB/RTW-07/2078-079,32110866.51,Works,NCB,In-Progress
KRTP/Siraha/Manpur/LB/RTW-08/2078-079,Kamala River Training Project,KRTP/Siraha/Manpur/LB/RTW-08/2078-079,45601039.71,Works,NCB,In-Progress
KRTP/Sindhuli/ChargharePhant/RB/RTW-09/2078-079,Kamala River Training Project,KRTP/Sindhuli/ChargharePhant/RB/RTW-09/2078-079,13623311.04,Works,NCB,Completed
KRTP/Sindhuli/Jagadi/RB/RTW-10/2078-079,Kamala River Training Project,KRTP/Sindhuli/Jagadi/RB/RTW-10/2078-079,25957382.25,Works,NCB,Completed
KRTP/Sindhuli/Madhubani Shreepur/RB/RTW-11/2078-079,Kamala River Training Project,KRTP/Sindhuli/Madhubani Shreepur/RB/RTW-11/2078-079,32740180.90,Works,NCB,In-Progress
KRTP/Sindhuli/MarlahiPhant/LB/RTW-12/2078-079,Kamala River Training Project,KRTP/Sindhuli/MarlahiPhant/LB/RTW-12/2078-079,28499597.12,Works,NCB,In-Progress
08/077/078/NCB,Butwal Sub-Metropolitan City,"Construction of Batauli Museum, Butwal-01, Rupandehi",68925256.07,Works,NCB,In-Progress
I-N/Kamala/LB-85/070-71,Kamala River Training Project,I-N/Kamala/LB-85/070-71,14805693.46,Works,NCB,Completed
50/076/077/NCB,Butwal Sub-Metropolitan City,"Design, Supply and Installation of Modern & Well Managed Slaughter House based on Continuous Powered System",221335996.13,Goods,NCB,In-Progress
18/077/078/NCB,Butwal Sub-Metropolitan City,"Improvement of Physical Infrastructures, Butwal-12",9297999.20,Works,NCB,In-Progress
27/077/78/NCB,Butwal Sub-Metropolitan City,"Reconstruction of Road and Drain with Footpath, Butwal 8,Tribhuwanpath , Rupandehi",18190955.71,Works,NCB,In-Progress
W/GRM/SQW/04/2078-079,Geruwa Rural Municipality,Construction of culvert at jhabai dekhi budhikulo jane bato,1358157.68,Works,Sealed Quotation,Completed
W/GRM/SQW/06/2078-079,Geruwa Rural Municipality,Road gravelling work from kishan pra bi towards bhakari bazar,1055130.76,Works,Sealed Quotation,Completed
25/RM/SQ/W/2078/079,"Rajapur Municipality Office, Rajapur",Dhobinpur Chowk dekhi katarniya Jane Batoko Dubai Tarfa Nala Nirman yojana,1403593.73,Works,Sealed Quotation,In-Progress
W/GRM/SQW/07/2078-079,Geruwa Rural Municipality,Road gravelling work from ultanpur madan tharu ko ghar dekhi bhairampur sadakma,480428.54,Works,Sealed Quotation,Completed
W/GRM/SQW/10/2078-079,Geruwa Rural Municipality,Construction of Boundary wall of Kalika PRA. VI,431620.89,Works,Sealed Quotation,Completed
W/GRM/SQW/11/2078-079,Geruwa Rural Municipality,Bhatera dekhi bankhet jane bato gravel and khopclinic dekhi ramu chauraha samma bato gravel,681772.20,Works,Sealed Quotation,Completed
NSMC/NCB/W01/078-079,"Nepalgunj Sub Metropolitan Office, Banke",Construction of commercial building and fire fighting garage in the premisses of nagar bhawan,45403688.70,Works,NCB,In-Progress
Goods/GRM/SQG/03/2078-079,Geruwa Rural Municipality,Procurment of supply abd delivery of Furniture and fixtures,1113250.00,Goods,Sealed Quotation,Completed
Goods/GRM/SQG/04/2078-079,Geruwa Rural Municipality,Supply and delivery of ICT Equipment,1671496.00,Goods,Sealed Quotation,Completed
27/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur",Ward No 4 Renisha Boarding School dekhi Shantipur chowk hudai Bhimmapur Barpipal Samma Road Construction works PHASE -2,7108988.67,Works,NCB,In-Progress
Goods/GRM/SQG/06/2078-079,Geruwa Rural Municipality,Purches and supply of different size humpipe at GRM,483961.48,Goods,Sealed Quotation,Completed
28/RM/NCB/W/2078/079,"Rajapur Municipality Office, Rajapur","Ward no-6, manpur tapara Iswarigunj sadak starunnati",7449313.10,Works,NCB,In-Progress
CTP-11/078/79,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Lichhi Bagan (Debijhoda/ Naksalbari) Trail Bridge",18802529.91,Works,NCB,In-Progress
NSMC/NCB/W04/078/079,"Nepalgunj Sub Metropolitan Office, Banke","bageswori children park with restaurent, shutter and parking construction work",18277923.90,Works,NCB,In-Progress
01/NTDC-01/077/078,"Nepalgunj Sub Metropolitan Office, Banke",Earthwork and pavement construction work of water park land pooling project,21415501.43,Works,NCB,In-Progress
34/077/78/NCB,Butwal Sub-Metropolitan City,"Construction of Shree Naharpur Secondary School Butwal-11, Naharpur, Rupandehi",32925118.53,Works,NCB,In-Progress
CTP-19/078/79,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Jortighat Trail Bridge",13191620.00,Works,NCB,In-Progress
47/077/78/NCB,Butwal Sub-Metropolitan City,"Construction of Black Top Road ,Drain with Foot Path, Butwal 6, Jyotipath , Rupandehi",34626838.96,Works,NCB,In-Progress
01/NTDC/078/079,"Nepalgunj Sub Metropolitan Office, Banke",drain construction work at water park land pooling project site,68348665.72,Works,NCB,In-Progress
W/GRM/SQW/05/2078-079,Geruwa Rural Municipality,Construction of culvert at sukhar bisaunipur and road upgrading work from subba kulo culvert towards bhagatpur jane bato,1274250.72,Works,Sealed Quotation,Completed
W/GRM/SQW/08/2078-079,Geruwa Rural Municipality,Construction of Box Culvert at patabhar sanjeev tharu ko ghar najik,622759.14,Works,Sealed Quotation,Completed
W/GRM/SQW/13/2078-079,Geruwa Rural Municipality,Banjariya school dekhi uttar tarfa bindra niskane sadak gravel maintaintance,1498818.04,Works,Sealed Quotation,Completed
IDO/CHT/W/NCB/127/078-79,Infrastructure Development Office Chitwan,Bharatpur Ward no.4-Barhaghare 2 no.Bridge-Baikunthachowk-Dharapanichowk- Adhaitchowk-Bishalchowk-Panchratna Feed-Bimal Paudel Home-South Tribenichowk- Lamsalchowl-Indrapuri-Geetanagar Road,3876719.00,Works,NCB,In-Progress
IDO/CHT/W/NCB/128/078-79,Infrastructure Development Office Chitwan,Bikram Marg - Devkota Marga to East West Highway Road,2000636.96,Works,NCB,In-Progress
IDO/CHT/W/NCB/141/078-79,Infrastructure Development Office Chitwan,Fabrication and Construction of Long Span Suspension Bridge (Chande Khola Trial Brigde) under Turn Key (Lump sum) Contract,12882000.00,Works,NCB,In-Progress
IDO/CHT/W/NCB/144/078-79,Infrastructure Development Office Chitwan,Bharatpur Ward no.4-Barhaghare 2 no.Bridge-Baikunthachowk-Dharapanichowk-Adhaitchowk-Bishalchowk-Panchratna Feed-Bimal Paudel Home-South Tribenichowk- Lamsalchowl-Indrapuri-Geetanagar Road,13095168.60,Works,NCB,In-Progress
NCB-16/078/79,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Dhodhyani Multispan Trail Bridge",65867005.66,Works,NCB,In-Progress
IDO/CHT/W/SQ/136/078-79,Infrastructure Development Office Chitwan,Rampur- Town- Semari Town- Sajhapur- Jitpur Road,1445742.86,Works,Sealed Quotation,In-Progress
IDO/CHT/W/NCB/125/078-79,Infrastructure Development Office Chitwan,Shaktikhor Siddi Ramtesh Thakuribhanjyang Chepang Marg,7605454.01,Works,NCB,In-Progress
IDO/CHT/W/NCB/143/078-79,Infrastructure Development Office Chitwan,Black top construction work of Ganja Singh chowk- Rani pokhari bhitri Sadak,2374390.98,Works,NCB,In-Progress
IDO/CHT/W/NCB/119/078-79,Infrastructure Development Office Chitwan,Construction of Ladra Khola R.C.C Motorable Bridge( Multicell Culvert) along Sirkot-Utarakhand Road,35475447.78,Works,NCB,In-Progress
NCB-15/078/79,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Bisanpur Khaijanpur Trail Bridge",71516407.24,Works,NCB,In-Progress
CTP-13/078/79,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Risahaghat Trail Bridge",13767920.00,Works,NCB,Completed
IDO/CHT/W/NCB/123/078-79,Infrastructure Development Office Chitwan,Godawari Marga Srijansil Tole Road Construction,2250319.04,Works,NCB,In-Progress
CTP-10/078/79,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Khar Khola Trail Bridge",19631490.00,Works,NCB,In-Progress
ICB/BRBIP/PIIU-01-W,"Bagmati river Basin Improvement project,Project Implementation Irrigation Unit",DESIGN AND BUILD OF DHAP DAM ACCESS ROAD AND ENVIRONMENTAL PROTECTION WORKS,510752347.92,Works,ICB,In-Progress
WRRDC/W/NCB/02/2078/79,Water Resources Research & Development Centre,"Construction of Ranisuwara Solar Lift Irrigation Project at Bidur-13, Nuwakot.",28201378.51,Works,NCB,In-Progress
IFB/08/2078/79WORK/FWSSMP,"Water Supply and Sewerage Management Office, Lamjung","Construction of Phujel (Brihat Pumping) water supply Project ,Gorkha",254292868.58,Works,NCB,In-Progress
IFB/03/2078/79/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Makaisingh Tanglingchowk Gabtar Brihat Water Supply Project, Gorkha",92417133.01,Works,NCB,In-Progress
IFB/05/2078/79/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction Of Sundarbazar Sahalagani Water Supply And Sanitation Project, Lamjung",255266786.90,Works,NCB,In-Progress
IFB/07/2078/79/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Supply and Installation of solar Pump, Inverter with all accessories including transportation in Airport WSP, Gorkha",1353700.00,Works,NCB,In-Progress
IFB/06/2078/79/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Satbise Niubote Water Quality Improvement Project, Lamjung",24620466.06,Works,ICB,In-Progress
IFB/01/2078/79/Goods/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung",Supply of HDPE Pipe For Different Water Supply Projects,11988622.00,Goods,NCB,Completed
IFB/02/2078/79/Goods/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung",Supply and Delivery of GI Pipe For Different Water Supply Projects,5712828.00,Goods,NCB,Completed
IFB/03/2077879/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Manakaman Brihat Water Supply Project, Sahid Lakhana Municipality-2,3, Gorkha",107192964.31,Works,NCB,In-Progress
IFB/04/2077/078/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Borlang Brihat Water Supply Project, Bhimsen Thapa Rural Municipality-8, Gorkha",85909495.56,Works,NCB,In-Progress
RIDO/RUK/W/Ro/NCB/01/078-79,"Road Infrastructure Development Office, Rukum (East )",Construction of Domai Korja Bhalawot Bhaiselotane Daware Sadak,1541219.91,Works,NCB,Completed
IFB/07/2077/078/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Bahikhola Kotkali Water Quality Improvement Project, Gorkha",17518269.23,Works,NCB,In-Progress
IFB/06/2077/078/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Aarughat Water Quality Improvement Project, Gorkha",33806958.89,Works,NCB,In-Progress
IFB/05/2077/078/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Manakamana Bazar Sewerage Management Project, Gorkha",63306639.91,Works,NCB,In-Progress
SMIP/NCB-01/2075-76,Sunsari Morang Irrigation Project,Construction of Syphon and Bridge,299756771.00,Works,NCB,In-Progress
RIDO/RUK/W/Ro/NCB/02/078-79,"Road Infrastructure Development Office, Rukum (East )",Construction of chyanchung dobato ghaewang bheri danda yudha sangralaya road,2412319.62,Works,NCB,Completed
IFB/10/2077/078/Works/FWSSMP/Lamjung,"Water Supply and Sewerage Management Office, Lamjung","Construction of Palungtar (1-10) Brihat Water Supply and Sanitation Project, Gorkha",411693417.00,Works,NCB,In-Progress
NCB/GSS/W-01/2078/79,"Shree Gyaneshwor Secondary School, Baitadi","Construction of Gyaneshwor Ma.Vi.School Building Patan MUn.09.BIjayapur,Baitadi",16448024.80,Works,NCB,In-Progress
RIDO/RUK/W/Ro/NCB/03/078-79,"Road Infrastructure Development Office, Rukum (East )",Construction of Musikot Kaildeu Bhurunga Sadak,2080543.58,Works,NCB,Completed
NCB-08/078/79,Suspension Bridge Division (SBD),"Fabrication, Supply, Transportation, Construction and Erection of Khoriyaghat Lohandra Trail Bridge",32759215.68,Works,NCB,In-Progress
